ltable_id,rtable_id,label
574,5087,0
1105,25877,0
960,4615,0
807,53490,0
1290,9281,1
2495,57831,0
839,35639,0
211,25386,0
1698,23845,0
787,49287,1
1821,49648,0
1288,57533,0
927,14371,1
1811,9528,0
713,27021,0
19,16306,0
1610,5525,0
3,32584,0
1401,47682,0
788,38005,0
734,48154,0
1426,63610,0
1342,63432,0
1856,4247,1
1558,48572,0
1921,29473,0
2005,27470,1
926,24740,0
1442,52311,0
2335,21491,1
2102,9365,0
1683,51065,0
2189,11597,1
2208,64033,0
2495,55794,0
2522,41489,0
2208,6889,0
2577,44367,0
1811,11311,0
303,38562,0
126,60281,1
2611,62210,1
1158,7885,0
1223,53363,0
964,29726,0
2028,28522,0
2489,4810,0
1319,62882,0
178,45658,0
277,53481,0
2089,10542,0
776,24116,0
1439,25353,0
2546,7534,1
1244,33801,0
1139,16087,1
703,53970,0
623,13974,0
2240,23040,1
671,39754,1
351,28440,0
406,24125,0
45,9536,0
1840,41911,0
1912,4596,0
330,58317,0
449,20529,1
1694,49426,0
758,44406,0
2525,24468,0
178,17040,0
959,51874,0
56,4319,0
791,24419,0
2466,33577,0
1620,49701,0
2531,3716,0
845,17334,1
1478,56656,0
2082,39681,0
2420,21667,0
859,33484,0
1244,34018,0
466,11768,0
842,15386,0
1057,42961,0
1099,22216,0
994,37012,1
361,14310,1
570,48473,0
1302,36350,1
2256,43278,0
24,31559,1
229,45386,0
999,30331,0
628,53053,0
185,42988,0
153,15106,0
277,49500,0
1729,6521,0
6,3605,0
2270,44812,0
1465,52385,0
583,49928,0
146,58600,0
1587,2389,1
1099,29400,0
2336,29138,0
720,5332,0
2536,32313,0
1261,29268,1
1773,9790,0
2272,55822,0
1798,28337,1
1793,38239,0
860,17187,1
515,24288,0
1005,43853,0
1749,34364,0
1538,13679,0
1518,2706,1
2480,54369,1
763,31935,0
1834,23579,0
1921,36238,0
2598,47245,0
2509,37068,0
454,64009,0
1068,25396,0
1883,43176,0
563,3526,0
349,4312,0
1518,3946,0
2338,18727,1
2332,23531,0
645,24966,1
393,31216,0
632,7564,0
640,13262,0
460,39715,0
1161,43645,0
2280,37915,0
1337,55124,0
758,27444,0
277,50731,0
1834,38487,0
2609,51830,0
1397,60985,1
875,52266,0
1283,26280,1
612,22314,0
418,39339,0
1024,20801,0
1659,39605,0
1068,27230,1
1127,17763,0
2468,35825,0
1401,23457,0
112,13102,0
1342,52657,0
317,15066,1
1383,17313,0
1069,28206,1
1004,29138,0
1583,55395,1
1652,26552,0
420,14348,1
612,24994,0
1133,56241,1
365,18297,1
2506,22722,0
2070,62999,0
837,29677,1
667,41055,0
1016,1909,0
1679,51565,0
2208,28180,1
404,57632,0
2420,4742,0
177,41403,0
175,7012,0
2375,50182,1
1901,13708,0
1755,57869,0
2418,2577,0
859,40223,0
1089,11596,1
604,9786,0
2405,25741,0
505,26439,0
1901,56451,0
2082,33657,0
1841,49101,0
872,23301,0
146,4967,0
259,9426,0
791,54465,0
1692,51517,0
1842,30325,0
682,61844,1
562,10843,0
17,60594,0
2432,22295,0
2388,28305,0
1327,20987,0
1010,38192,0
1542,3018,0
1895,39715,0
2186,23287,0
2029,47502,0
1225,27081,0
295,50551,0
2543,13262,0
520,339,0
1212,56291,0
224,59265,1
1737,17231,0
1068,13121,0
998,50897,0
1842,45703,0
1099,23200,0
2506,50416,0
758,53104,0
708,8730,0
95,22542,0
1131,49730,1
2418,16353,0
662,23539,1
1656,32935,0
1583,50846,0
1151,17440,0
687,20719,0
1600,57857,0
2604,63369,0
1369,56675,0
294,46610,0
120,21454,0
1734,13373,0
2168,16706,0
19,33235,0
2320,56771,0
526,16456,0
1395,33072,1
228,49923,1
1401,40767,0
1706,19179,0
1944,3336,0
2281,23579,0
1188,46512,0
2564,15386,0
1057,40484,0
630,8535,0
1752,62082,0
1872,32900,0
1049,44760,0
2359,39514,0
1802,37532,1
792,45767,0
2254,8821,0
16,8809,0
959,9529,1
771,57406,0
1410,51990,1
1264,8742,0
713,30814,0
2568,1459,0
2268,6353,1
1980,37320,1
2257,22379,0
399,45058,1
1880,39532,0
570,53663,0
1541,612,1
623,5512,0
1742,38102,0
1794,59605,0
525,56549,0
2437,46319,0
1156,43525,0
1200,56131,0
1501,60303,0
1883,34609,0
1944,49835,0
1492,20432,0
2420,32731,0
2565,57494,0
2355,2830,0
2341,38924,0
2020,466,0
659,52662,0
288,20247,0
1439,15825,0
388,44956,0
2329,29397,0
449,15985,0
1583,18926,0
2564,33023,0
996,33218,0
612,24387,0
713,55046,0
1830,28883,0
2146,19626,1
937,41629,0
1307,4810,1
2050,45199,0
798,32870,0
298,9807,0
570,32362,0
2161,11541,0
657,19205,0
1439,30305,1
3,38677,0
95,57463,0
254,40722,0
2126,18752,0
177,23011,0
2013,41711,1
2550,46196,0
2091,35990,1
1845,2870,0
1146,29138,0
254,1845,0
106,42415,1
2611,29542,0
1792,2870,0
326,44226,0
113,11908,0
1361,26792,0
593,13143,0
2217,15066,0
22,40678,1
1168,17874,1
672,64146,1
2420,45137,0
708,19873,0
1473,32773,0
1065,20020,0
96,4594,0
1742,49158,0
1250,56116,1
398,34045,0
1084,43711,1
515,60992,0
924,3533,0
246,40832,0
202,47245,0
2552,11041,0
1949,60742,0
2338,46596,0
949,46878,0
1840,51042,0
1817,61251,0
1252,56319,0
570,25396,0
1749,2475,0
1692,62395,0
2161,30940,1
72,4887,0
581,21924,0
2415,40254,1
238,57312,0
1339,19139,0
16,2415,0
95,59896,0
590,18279,1
2473,17474,0
1288,27181,0
293,40024,0
883,47753,0
1531,28650,0
2519,46661,0
2559,57924,0
17,55719,0
1536,27687,0
1129,20547,1
336,6596,0
856,51090,0
809,51360,0
1853,49235,0
612,47315,0
2215,57572,1
1146,8027,0
534,42156,0
2272,15386,0
1829,43474,0
483,33904,0
2220,61919,0
1865,34018,0
182,4967,0
969,23725,1
1480,56959,1
758,10972,0
1893,44226,0
570,30919,0
2256,17274,0
1998,10984,0
1495,19971,1
238,56210,0
1612,51090,0
1581,6286,0
2554,4202,0
1636,31017,0
1747,30070,1
2368,63350,0
1875,59280,0
659,53275,0
1469,50112,1
1146,36667,0
1794,31322,0
441,8027,0
238,34289,0
464,46108,0
859,40093,0
2538,48032,0
430,16666,1
2538,50881,0
2342,57739,0
524,15199,1
612,7844,0
1114,15860,1
2416,59243,0
1435,49325,0
1510,3257,0
1302,44070,1
203,11426,0
825,62335,0
569,16329,0
176,13708,0
942,36855,0
1342,57138,0
1531,9767,0
1921,23662,0
1258,31057,0
563,20204,0
2126,30305,0
2251,37984,1
2443,57739,0
2185,37494,0
926,4202,0
1939,48642,1
1439,39185,0
381,5937,0
779,62614,1
1760,23253,0
699,53079,0
1095,45479,1
1829,29848,0
612,57749,0
1172,43853,0
746,62414,0
2528,34097,0
1288,631,0
1401,37264,0
1554,2932,0
1944,63389,0
2330,52778,0
1626,38058,1
1028,3797,1
850,62821,1
112,21639,0
2549,6952,1
789,32990,0
2565,63981,0
612,11770,0
2264,61919,0
2249,5287,0
1560,47255,0
1985,46030,1
1635,61859,0
625,11588,0
2420,41141,0
446,7033,0
1361,593,0
15,55207,0
831,60322,1
291,27237,0
1529,24092,0
2573,15017,0
2315,36711,0
1298,8237,1
1600,18968,0
561,15861,0
555,63853,0
787,49918,0
1429,20418,0
141,19610,0
1169,17672,0
104,43487,0
288,3336,0
1925,64013,0
1602,30650,0
1869,46828,0
12,8825,0
1737,35887,0
1359,22614,1
2146,24504,0
2245,13240,0
1213,58009,0
1749,31328,0
2483,39902,0
986,41109,0
1466,3722,0
1148,56249,0
1920,36937,0
2500,14557,0
483,16311,0
1619,13877,1
1704,33308,1
485,41738,0
1652,35294,1
2561,52362,0
1401,37959,0
2086,57513,0
453,29138,0
1264,32020,0
1663,9807,0
676,40018,0
1049,56131,0
2208,5287,0
2338,54433,0
2510,5970,0
2030,27766,0
178,54465,0
2466,10951,0
2005,63389,0
1912,34868,0
2245,19222,0
622,44226,0
569,25283,0
2477,62603,0
1146,5245,0
2458,13888,1
1262,50138,1
2428,7529,0
1549,61844,0
408,33729,0
1694,30149,0
361,30240,0
1722,29255,1
2222,41704,0
1908,3822,0
612,60614,0
596,38518,1
2519,51463,0
185,55034,0
2588,58481,0
45,42562,0
758,11215,0
1287,17043,1
703,18855,0
1431,45543,0
676,42542,0
1222,47993,1
1840,51702,0
2128,30790,0
95,26033,0
1821,52821,0
2241,23981,1
2588,48218,0
2257,3018,0
633,61501,0
1283,23118,0
6,29061,0
1706,10770,0
713,10241,0
506,6780,0
2492,25749,0
1200,58212,0
1449,35388,1
1635,24779,0
926,1291,0
2359,26251,0
558,6882,0
284,31947,0
2220,825,0
1288,15513,0
1963,38087,0
562,25475,0
2000,40641,1
2568,52988,0
562,24963,0
2383,51654,0
2361,34280,0
1618,28883,0
1760,25510,0
1338,55382,0
1829,35934,0
1200,26155,0
570,5087,0
713,64033,0
1962,45188,0
90,22295,0
1656,53280,1
1993,19226,0
633,4158,0
770,19281,0
60,33807,0
488,9979,0
2355,4650,0
2369,19321,0
2432,25475,0
2549,23189,1
2418,45386,0
2338,27863,0
2538,16499,0
1401,23695,0
266,34772,0
831,21752,0
325,36457,0
1394,53693,0
2208,1506,0
905,45395,1
2568,52100,0
2607,9631,0
632,22295,0
2383,11250,0
1512,37291,0
510,7677,0
2579,50220,0
38,60342,1
1815,7844,0
1915,21460,1
1375,57675,1
2312,866,0
612,13790,0
1244,55804,0
2093,16057,0
2533,41814,1
2399,57739,0
2213,21476,0
977,47016,1
1966,17823,1
183,13785,0
1834,17166,0
1818,17680,0
256,3091,1
2272,58166,0
921,27146,1
92,39339,0
288,57293,0
1759,483,1
2608,52389,0
1045,28620,1
1953,52703,0
1474,53781,1
2281,8806,0
1401,62379,0
1099,32794,0
1792,21028,0
1635,47772,0
2255,38408,0
960,42029,0
1913,56979,0
17,37039,0
936,25094,0
252,62491,0
2256,7625,0
1616,53772,0
1678,841,1
832,62085,1
689,4991,0
2335,51010,0
393,22839,0
2564,29808,0
1255,12846,0
518,28613,0
996,15339,0
139,13796,0
2108,44375,0
490,17714,1
2282,5110,0
1746,60345,0
1792,61385,1
716,61884,0
1610,39681,0
911,22010,0
1288,13903,0
1341,41368,0
2319,7707,0
1996,12755,0
2245,59778,0
2492,10507,0
1712,32870,0
664,31981,1
2359,9513,0
1749,61717,0
2270,46297,0
204,18533,0
45,48726,0
1342,11444,0
2418,43607,0
2554,48928,0
1541,32975,0
562,11740,0
136,60363,0
842,46289,0
2300,29378,0
1826,58579,0
56,13814,0
1801,26096,0
1470,63877,1
1023,4132,0
1841,57021,0
1634,39342,0
2420,9801,0
1760,5405,1
1259,26088,1
44,25761,0
360,28116,0
645,52662,0
1829,20657,0
854,62213,1
1960,12156,0
1691,38842,0
239,49833,0
1048,23676,1
360,37202,0
713,51320,0
2466,49692,0
1841,34427,0
9,45049,1
1775,45614,0
339,44932,0
504,17927,0
798,58756,0
612,22542,0
1326,29727,0
1342,48006,0
2325,12326,0
1429,26389,0
228,48218,0
703,24204,0
1488,32866,0
1532,11971,1
1619,21803,1
1341,37100,0
614,59656,1
94,12017,0
604,50846,0
2526,9310,0
497,23654,0
2519,22969,0
1294,5296,1
1437,967,0
846,9392,0
1006,50829,0
2492,17209,0
115,6348,0
1431,9483,0
1282,10462,0
2188,3367,0
1760,39438,0
135,57347,1
1963,23499,0
1528,30701,0
1865,59482,0
570,53104,0
212,58023,0
797,9988,0
2525,62389,0
329,12540,0
818,45041,0
1684,54664,0
1571,38242,0
425,61810,0
1650,52794,0
132,48726,0
2196,8027,0
798,45838,0
131,4588,0
45,12466,0
997,37481,1
2436,6201,0
2089,61457,0
1821,36009,0
670,51692,0
562,8852,0
1005,10962,0
1542,27759,0
1957,45096,1
1821,13449,0
1264,60693,0
842,56436,0
1210,34190,1
2457,28180,0
676,25761,0
253,19226,0
2101,3722,0
1877,39695,0
2169,59029,1
680,45111,0
1679,50730,1
2310,33055,0
1271,5574,0
1322,54028,0
269,18800,1
2515,33657,0
716,64210,0
1749,14827,0
2374,49792,1
2041,43087,0
994,16972,1
1200,4018,0
1549,43981,0
776,50993,0
887,30493,0
570,27630,0
1332,101,1
642,12676,0
632,31960,0
772,62414,0
288,16906,0
507,59265,0
2230,4791,0
776,23947,0
1007,23572,1
1364,41094,0
1480,25876,1
2577,61565,1
1341,31815,0
1981,7564,0
970,27511,1
2049,11270,0
1049,57136,0
422,14998,0
1834,5987,0
1041,60484,0
477,29979,0
1375,27110,0
1600,10289,0
1049,40350,0
182,51976,0
1401,3732,0
1359,46665,1
2531,7702,0
1390,4756,0
280,45307,0
687,32699,1
1867,49363,0
899,36236,0
736,13705,0
1605,37832,1
682,13814,0
1739,39947,0
2249,14535,0
1068,57277,1
2168,40205,0
2483,58481,0
184,59823,1
1937,21237,1
2581,20792,0
1560,19614,0
2374,18629,1
2295,6003,0
915,63778,1
1090,55358,0
2245,63386,1
1012,11368,0
1876,20147,0
2029,17066,1
743,37172,0
1465,61117,0
90,49648,0
842,62372,0
2509,49034,0
1244,28859,0
1288,20258,0
1846,50293,0
2199,35169,1
1156,45345,0
1554,46616,0
1146,62412,0
2552,57193,0
427,8452,1
2385,8795,0
1678,63918,1
2338,51065,0
1361,54035,0
2525,60490,0
1247,21637,0
1640,57533,0
632,19860,0
631,58881,0
477,38677,0
2288,31960,0
179,40414,1
1069,17763,0
1369,63483,0
204,9099,0
1200,18082,0
2405,50617,0
372,7950,0
1072,5044,0
1681,11030,0
335,49782,1
1034,13678,0
781,32699,0
2016,41230,1
612,45579,0
776,4646,0
1707,58304,1
80,25622,1
632,1845,0
861,29717,0
812,6348,0
41,43088,0
1986,53481,0
497,58889,0
1840,51481,0
981,21107,1
781,26191,0
1852,29331,0
156,28828,0
670,3716,0
229,22913,0
284,37488,0
368,17187,0
758,51702,0
2457,16366,1
582,27830,1
60,24925,0
1749,45127,0
554,57774,0
180,4824,0
254,42562,0
703,7606,0
1834,5046,0
369,43136,0
1217,135,1
1214,5072,0
1633,28920,0
1180,58940,1
2468,32362,0
1862,3725,0
1518,56760,0
1603,15845,0
1281,19747,0
1749,41223,0
1698,46220,0
2124,16813,0
1633,49435,0
1439,59548,0
797,52285,0
2003,7374,0
1821,42562,0
1841,5087,0
45,34435,0
912,22341,0
686,52945,1
391,22014,1
2483,31580,0
2281,61429,0
1264,37494,0
156,29913,0
1367,5084,1
2508,23064,0
2033,8874,0
1481,4023,0
1473,58495,0
19,25654,0
1819,5119,0
215,20909,0
1049,49169,0
1397,23579,1
1944,29825,0
1534,57125,0
280,39381,0
2573,56896,0
1679,42138,0
810,37074,1
2549,40040,0
2455,41755,0
280,58317,0
713,41445,0
1916,58429,0
758,39381,1
1953,43625,0
1213,26863,0
1188,37954,0
1695,49622,1
1287,46459,1
1635,38567,0
1633,19587,0
1468,34744,1
566,55968,0
2249,1506,0
744,22848,0
631,11368,0
1348,2296,0
1383,23676,0
628,5278,0
1763,10516,0
798,43237,1
2222,9606,0
157,8412,0
1491,6485,1
151,58147,0
291,60992,0
1145,9426,1
2269,13429,0
1737,8017,1
970,28534,1
2400,21454,0
1990,30126,1
1444,30925,0
1640,50764,0
658,38242,0
749,63037,1
1882,8112,1
2422,39694,0
71,37725,1
1706,54294,0
2020,57661,0
1012,51361,0
2309,10747,1
160,59680,0
70,55217,0
275,22760,1
775,38434,1
1323,15632,1
1451,60505,0
1448,25248,0
1815,27181,1
1407,38092,0
1796,43875,0
685,49554,1
849,36567,1
95,60514,0
1047,25335,0
1148,32599,0
1185,38692,0
2336,33305,0
1023,10990,0
1746,15201,0
794,1033,0
1916,21924,0
1914,43210,0
1654,28136,1
713,21960,0
772,43190,0
2342,34299,0
1792,47694,0
2513,51343,0
1386,47429,1
2568,42439,0
2076,50835,1
1239,57488,0
652,42656,0
2505,62389,0
95,55264,0
17,2127,0
1845,7776,0
2579,16649,0
2338,57583,0
125,16604,1
95,1112,0
75,20056,0
2271,13736,1
839,61859,0
2342,14557,0
2471,10947,0
2452,18542,0
2194,51077,0
1350,1043,0
2332,19951,0
2399,56451,0
347,32478,0
1612,43918,0
1235,17151,1
2602,56849,0
2251,50825,0
2256,2871,0
1361,62474,0
1342,60186,0
280,59246,0
736,18085,0
2188,19786,1
1856,57439,0
2208,52019,0
2598,50151,0
758,9565,0
203,36236,0
947,61725,0
1049,3034,0
2615,15006,0
90,4526,0
649,166,0
1419,28314,0
2082,17387,0
2548,23601,0
819,39121,0
1203,40316,1
1200,40726,0
1899,20733,1
891,25,0
797,39305,0
746,35470,1
1876,31043,1
2466,18281,0
916,9527,0
1953,15038,0
1518,6890,0
2300,43933,0
568,2235,0
2368,19496,0
1807,31615,0
2109,21985,0
2563,58600,0
367,34687,0
832,43155,0
1152,32571,0
277,28180,0
2038,42837,1
269,58907,1
277,14618,0
1851,23301,0
814,22467,0
840,58415,0
2552,9014,1
859,28491,0
1591,58990,0
1817,30952,0
1618,26244,0
1133,6596,0
1419,9426,0
1401,21668,0
569,18345,1
1802,41755,1
562,41920,0
716,15099,0
18,9709,0
1518,19423,0
1182,39701,1
1341,8669,0
1926,51702,1
720,60245,0
713,25768,0
1765,31531,1
2209,48187,0
163,507,0
1065,53098,0
228,41011,0
2300,43737,0
1133,23604,0
1329,27684,0
1998,13533,0
1342,43175,0
657,53275,0
1840,58317,0
1821,47498,0
1105,26355,0
1180,30724,0
1683,48726,0
82,59840,1
2492,31343,0
1481,9331,0
703,23585,0
1200,2706,0
2336,31823,0
2312,28385,0
1626,38191,0
2386,36711,0
2502,54726,0
2034,13448,0
1439,52263,0
449,19747,1
167,50546,0
515,10856,0
2554,22349,0
2420,18868,0
708,8869,0
964,45351,0
1720,63073,0
2506,14281,0
298,31867,0
563,34174,0
618,55296,0
1936,62616,1
2411,46180,0
1049,52829,0
2473,21618,0
562,2245,0
2564,29378,0
1841,12676,0
227,54521,1
2255,26107,0
11,39113,0
2300,1043,0
2507,1001,1
1821,58160,0
1752,57991,0
1057,35234,1
1901,29775,0
1734,58881,0
2437,12831,0
1764,22418,0
986,34290,0
1278,7574,1
1598,34304,1
601,49407,0
574,35571,0
1200,45850,0
228,9936,0
1158,11258,0
647,35778,0
1154,37291,0
612,26231,0
2350,5341,0
1840,38046,0
955,62143,1
72,13770,1
1417,17487,0
2264,21917,0
365,23721,1
2351,31372,1
657,46640,0
2208,57794,0
942,15883,0
2600,21960,0
283,6868,1
1127,63984,0
2295,46326,0
1561,15128,0
2577,35777,0
837,23109,0
2554,8830,0
1877,37320,0
1933,56025,1
2528,32033,1
2049,40394,1
1065,54055,0
2325,8831,0
1895,3858,0
5,36236,0
1685,61368,0
647,23579,0
1723,24184,1
449,58638,0
2284,20975,0
1279,20663,1
2484,63952,0
1015,3175,0
668,42259,0
1910,49744,1
2010,4104,1
578,12112,0
45,62171,0
1637,54074,0
2049,41470,0
1369,61686,0
2330,27161,0
368,29623,0
1002,61651,1
1737,14136,1
1016,55774,0
990,40467,0
1817,26321,0
2324,31867,0
2185,538,0
1024,41403,0
1321,13649,1
861,33904,0
716,23207,1
1717,38118,1
1834,22591,0
751,28822,0
2331,45623,0
708,23390,0
1397,35803,0
2539,7702,0
603,1370,0
291,4298,0
1640,4312,0
1855,12097,0
56,61844,0
1840,26109,0
2554,48047,0
178,10752,0
1439,7844,0
2005,28351,0
1350,9979,0
843,55691,1
1120,36897,1
2005,42659,0
1056,6775,0
1816,55719,0
1340,41082,1
1536,31355,0
883,6084,0
657,4809,0
2338,24192,0
2292,36656,0
2319,43147,0
72,39497,1
1875,35775,0
1918,43049,0
120,11215,0
1785,2569,0
1759,4021,0
291,42241,0
1821,19423,0
305,27202,1
1507,46657,1
1368,61650,0
1762,31387,0
1841,54243,0
713,29825,0
202,63910,0
1865,9462,0
1146,3386,0
1409,42462,1
2280,8159,0
710,22840,1
2386,61683,0
1162,21036,1
1640,39185,0
758,9039,0
2500,50755,0
2017,46025,1
1761,53234,1
1525,10962,0
2065,8337,0
758,41911,0
687,26191,0
1531,20546,0
858,23800,0
1821,34408,0
1350,48831,0
1401,51500,0
1962,6011,0
842,23788,0
1338,15108,1
651,32865,0
1840,26355,0
2295,7916,0
348,53424,0
280,31368,0
2562,4409,0
960,34097,0
1712,60153,0
1826,33831,0
2531,9762,0
2568,57892,0
1762,62357,0
1855,38149,0
1487,32870,0
1826,57253,0
2126,33235,0
2195,31875,0
1602,56990,0
2166,137,0
780,56176,1
987,35595,0
455,18176,1
1842,56587,0
2249,14482,0
2134,44136,1
2388,50062,0
1867,40283,0
2300,31079,0
1732,24437,0
2338,42212,0
124,7424,1
1536,6785,0
2050,6175,0
279,56201,1
582,52596,0
1126,52075,1
2333,20719,0
2564,46596,0
1356,1472,1
729,49265,0
203,42210,0
160,2244,0
204,42998,0
2570,53053,0
1372,60204,1
2570,12540,0
1368,17487,0
1362,2832,0
1223,54803,0
611,57227,0
2354,42022,0
1383,16205,1
418,62491,0
2295,57739,0
1839,31193,0
167,3822,0
974,50833,0
21,50151,0
272,25031,0
2381,18803,0
178,50155,0
884,36937,0
2216,45693,0
2030,3411,0
1253,34199,0
2310,53414,0
238,2186,0
1849,34106,0
408,46761,0
2020,19158,0
1842,16272,0
12,9716,0
612,44561,0
741,44766,0
2101,4650,1
659,2870,1
1512,45980,0
189,3858,0
1194,13508,0
2338,18082,0
1954,44561,0
1681,17247,1
1303,31111,0
996,9565,0
603,49415,0
930,45906,0
1354,6969,1
2560,2113,0
1560,17487,0
56,27188,0
1954,52100,1
515,13711,0
56,41678,0
2125,9979,0
2348,21187,0
2001,19080,0
1944,50687,0
2294,572,0
509,10226,1
1640,64215,0
2521,53347,0
15,28649,0
1239,24347,0
2294,12198,0
228,25850,0
72,62999,0
1625,37684,0
56,11699,0
454,63851,0
712,20963,0
852,21047,0
1470,18456,0
1801,56131,0
1914,16311,0
1643,20258,0
254,28460,0
1882,2237,0
1133,12780,0
1454,30493,0
524,64114,0
349,32587,0
1812,46937,1
291,16129,0
1583,43278,0
132,50293,0
1023,10337,0
676,30721,1
1968,16739,0
781,40980,0
1401,27444,0
352,29784,0
1612,45459,0
1383,16762,0
1132,29499,0
1640,56664,0
773,21341,0
329,29717,0
2443,2961,0
883,48456,0
1679,4781,0
1663,22766,0
1518,38809,0
903,18408,0
1953,15801,0
1518,7450,0
1560,15627,1
2125,6889,0
1761,52843,0
156,31960,0
477,5278,0
353,16311,0
1401,43919,0
2249,19574,0
2570,44766,0
1990,28531,1
1640,36651,0
2338,14741,0
1401,28223,0
1439,14454,1
477,16311,0
170,40875,0
441,47743,0
495,45137,0
772,41379,0
1591,28285,0
1407,17286,0
95,36140,0
1323,27426,1
612,19231,0
652,51552,0
408,18281,0
1451,21606,1
1981,22136,0
1048,58772,1
458,47440,0
843,35336,0
2345,46853,0
1785,34181,0
1762,8690,0
2558,59584,0
1429,54035,1
1834,2887,0
1312,50961,1
1485,57132,1
2169,49249,0
855,49923,0
1367,62878,0
441,54055,0
1635,43419,0
736,62412,0
408,46326,0
2289,4723,0
2234,7797,0
1137,51010,0
2563,20709,0
561,62941,0
1679,4673,1
1060,33220,0
336,31691,0
994,21177,1
954,49013,0
552,19174,1
2260,17685,0
978,12466,0
1132,55400,0
1987,10542,0
860,29623,1
1421,26800,0
1683,19619,0
182,15576,0
871,16357,1
2440,25211,0
805,55034,0
2560,59334,0
2208,61293,0
1640,61384,0
2226,18615,1
2203,1506,0
1015,25654,0
2150,63119,1
2272,41223,0
2343,15862,0
2050,9631,0
363,50877,0
2295,50006,0
933,63296,0
2300,42949,0
1156,55545,0
95,51361,1
1543,15825,0
2220,39693,0
2521,27709,0
1478,61559,1
658,1887,0
1752,241,1
1561,23711,0
954,35875,0
291,11813,0
1852,17779,0
1653,42290,1
90,29808,0
288,42183,0
736,44664,0
1323,58482,0
1004,45543,0
1793,26653,0
2557,22286,1
1619,6494,0
839,55719,0
1432,54950,0
1418,53471,0
5,56131,0
372,7117,1
455,9079,1
1365,6601,0
649,61690,0
1213,52703,1
2518,4691,0
1392,13515,1
1829,45271,0
284,59573,0
1150,47694,0
17,61859,0
2361,24764,0
2604,7235,0
5,34736,0
566,42706,1
2492,37381,0
1526,22725,0
1533,41954,1
829,30406,0
1922,43210,0
704,46128,0
1705,28959,0
2216,52285,0
151,1183,0
1842,57293,0
867,1528,0
1282,4927,0
1421,12755,0
1305,27582,1
1998,5737,0
1529,58526,0
1172,4508,0
42,12540,0
2094,55749,0
1543,25978,0
1049,46004,0
2188,19588,0
1138,11384,0
19,63089,0
997,52948,0
563,33562,0
1432,36620,0
465,6187,1
15,39361,0
2022,29635,0
757,41168,0
960,36937,0
1212,57461,0
2444,13262,0
1583,41942,0
268,63514,0
2607,63856,1
1068,27082,0
2011,664,1
1491,22490,0
1528,46437,1
1065,62412,0
1916,5737,0
758,8072,0
2200,46857,1
2421,23585,0
488,12481,1
280,39128,0
2264,40010,0
229,28114,0
1521,18278,1
1349,51968,0
1855,48047,0
758,40735,0
425,25469,0
147,12889,0
1148,8027,0
369,28043,0
770,12142,0
1518,31079,0
1217,54568,1
1953,54637,0
1419,42949,0
1175,58033,1
42,50551,0
2220,35967,0
504,17326,0
2288,47615,0
1404,22756,0
642,8742,0
952,13727,1
713,42830,0
56,58244,0
291,25084,0
548,59825,0
2268,17905,0
1906,47885,0
1681,28733,1
742,17230,0
1833,26797,0
758,15211,0
2338,9988,0
787,22336,0
2085,26792,0
2120,58600,0
1993,47083,0
95,24387,1
2443,56451,0
599,57707,0
133,59686,1
402,44533,0
1821,494,0
151,22975,0
2147,36720,0
566,30056,1
1815,17171,0
2501,8509,0
1841,8742,0
1841,37364,0
169,50551,0
12,34586,0
1741,18285,0
1161,47627,0
2342,31580,0
548,13699,0
1023,4334,0
2332,22635,0
713,8129,0
2552,13482,0
1981,53286,0
255,57047,0
1616,18107,0
1572,11452,0
416,24209,1
1671,28385,0
1152,50575,0
1239,6154,0
452,55320,0
1760,41738,0
639,50398,0
1133,13989,1
657,7823,0
467,34937,0
1322,37976,0
277,13262,0
1342,12731,0
1857,19488,1
361,26117,0
449,59654,0
1764,24525,1
1963,1114,0
2295,27161,0
2595,56990,0
515,50155,0
2420,19504,0
1667,28668,1
986,21423,1
1543,60192,0
1067,11407,1
1419,12700,1
1796,62619,0
487,11329,1
605,1685,0
1543,61384,0
162,9765,1
852,38585,0
1718,28957,1
888,20498,1
2280,41580,0
2480,30701,0
2455,36628,0
2506,52285,0
809,52271,1
828,46752,0
2168,62941,0
19,18988,0
238,62085,0
2220,2127,0
2272,53319,0
2188,324,0
1841,54277,0
563,58023,0
794,42885,0
304,28022,1
1992,8361,0
1041,43229,1
859,38387,0
1465,1183,0
1419,49993,0
2147,10194,1
1101,34529,1
604,36236,0
40,9483,0
364,38626,0
2420,17886,0
2200,22065,0
1901,37254,0
1526,44972,0
764,53115,1
562,63938,0
1583,64033,0
562,46668,0
515,61473,1
203,40350,0
1547,13267,0
1404,63417,0
2531,10256,0
610,31418,0
1296,825,0
2568,25978,0
2085,593,1
2003,60387,1
1200,17377,0
1640,26107,0
2433,27822,1
1272,34373,0
2568,47315,0
1049,1183,0
1821,40197,0
2130,6665,1
1392,41368,1
2418,56912,0
625,15406,0
2543,63304,0
531,31636,1
804,4206,0
2415,44655,1
1397,43833,0
215,34957,0
2244,3101,0
1826,18506,0
2528,41362,0
2086,59439,0
1731,49014,1
1981,35086,0
1401,7461,0
19,25353,0
1439,44203,0
2163,33975,1
2188,5660,0
577,2602,1
2565,61401,0
2345,9008,0
455,49260,1
1815,51361,0
253,29396,0
1901,41011,0
1230,8699,1
267,53053,0
1901,15535,0
2275,34289,0
758,23457,0
1390,1856,1
2489,927,1
1138,7505,1
1749,11574,0
90,34435,0
